SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
31317,"TF Publishing Mini Art & Design Wall Calendar, 7"" x 7"", Susan Branch, January To December 2021",Add some artistic flair to your work space with a TF Publishing Mini Art & Design Wall Calendar. Monthly spreads are designed with large daily blocks for flexible planning.,<ul><li>1 page per month.</li> <li>Large daily blocks offer plenty of space for flexible planning.</li> <li>12 months: January to December.</li> <li>Includes a 1-page sneak peek at 2022 from January to April.</li> <li>Pages are securely saddle-stiched.</li></ul>,,"THE TIME FACTORY, INC.",21-2033,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31151,"TF Publishing Scenic Monthly Wall Calendar, 12"" x 12"", Iceland, January To December 2021","Enjoy stunning images of gorgeous locations around the globe with this TF Publishing Monthly Wall Calendar. With ample space on each spread, the calendar allows you to easily jot down appointments, deadlines and meetings.",<ul><li>12 months: January to December.</li> <li>Features an additional 4-month spread for January to April of the following year.</li> <li>Pages are saddle stitched together.</li></ul>,,"THE TIME FACTORY, INC.",21-1168,EA,1.54,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31540,,,<ul></ul>,,PERFECT TIMING INC,21998012159,EA,18.06,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30930,"Blue Sky™ Academic Monthly Wall Calendar, 15"" x 12"", Waverly, July 2020 to June 2021, 117909-A","Managing assignment due dates, meetings and other activities is easy when you have this calendar on your wall. The monthly spreads allow you to see the entire month at a glance, and the wire binding lets you flip to next month to plan ahead.",<ul><li>Monthly spreads help you manage your schedule.</li> <li>12 months: July to June.</li> <li>Wire binding allows simple page flipping.</li> <li>Sturdy hook for hanging on a wall.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,117909-A21,EA,8.07,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31983,"Lang Turner Licensing Monthly Wall Calendar, 24”H x 12”W, Washington Wizards, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011898,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29939,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040545,EA,10.28,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32104,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Colorado Rockies, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011848,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31563,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", California Nature, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li> <li>Features 12 stunning images from California.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14.62,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30726,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Black Labs, January to December 2022, 16985","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Black labs on each spread to brighten your day.</li></ul>",,WILLOW CREEK PRESS,16985,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31702,"AT-A-GLANCE® Multi-Schedule Monthly Wall Calendar, 15"" x 12"", Navy, January To December 2022, PM22MS28","Keep everyone on the same page with the AT-A-GLANCE Multi-Schedule Monthly Wall Calendar. Shaded blocks let you categorize plans for home, work and family, and a full-year reference calendar across the bottom allows quick date checking.","<ul><li>1 page per month with shaded blocks.</li> <li>12-months: January to December.</li> <li>Made with bleed-resistant paper for worry-free writing.</li> <li>Twin wire binding with built-in hanging loop for easy wall display.</li> <li>Includes reference calendars and repositionable stickers in 3 different colors to track different projects, people and events.</li> <li>Printed in navy.</li></ul>",,"ACCO BRANDS USA, LLC",PM22MS2822,EA,,* Note important dates * Multi-Schedule * Navy * Monthly Office Depot paper File folders FORAY pens and pencils,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30840,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Shiba Inus, January to December 2022, 19597","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Photos of cute and cuddly shiba inus on each monthly spread.</li></ul>",,WILLOW CREEK PRESS,19597,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30572,"Willow Creek Press Animals Monthly Wall Calendar, Orcas, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of Orcas.</li></ul>",,WILLOW CREEK PRESS,12826,EA,15,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31192,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Cow A Bunga, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1003,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29970,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040599,EA,9.94,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32203,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Barns, January to December 2022, 9781975438425","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Images of these spectacular structures from around the country accompany each monthly grid.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30886,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Studio Pets Frenchies, January to December 2022, 23181","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Studio Pets by Myrna offers full-color photos of playful Frenchies on each spread.</li></ul>",,WILLOW CREEK PRESS,23181,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31963,"Lang Turner Licensing Monthly Wall Calendar, 24”H x 12”W, Golden State Warriors, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011878,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31435,,,<ul></ul>,,PERFECT TIMING INC,21998011906,EA,16.47,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30544,"Willow Creek Press Animals Monthly Wall Calendar, Hounder, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 fun images of dogs and their ""biography"".</li></ul>",,WILLOW CREEK PRESS,14837,EA,14.25,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32170,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Wild & Scenic Mississippi, January to December 2022, 9781975439170","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos from the scenic landscapes around the state.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31586,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", Michigan Nature, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14.75,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30264,"Willow Creek Press Inspirational Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Inspirations, January to December 2021, 12215","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Photos of the natural world with motivational quotes on each monthly spread.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,12215,EA,14.56,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31185,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Wildlife, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1053,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29918,"Blueline® Net Zero Carbon Monthly Wall Calendar, 12"" x 17"", 50% Recycled, FSC® Certified, Blue/Grey, January to December 2021",Features one block per day to keep track of appointments,<ul><li>12 months: January to December.</li> <li>1 page per month.</li> <li>Year calendar located at the bottom of each sheet.</li> <li>Twin-wire binding with eyelet to suspend.</li></ul>,,"REDIFORM, INC.",C171303-21,EA,17.49,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30441,"Willow Creek Press Animals Monthly Wall Calendar, Baby Goats, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of baby goats.</li></ul>",,WILLOW CREEK PRESS,10587,EA,15.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30508,"Willow Creek Press Animals Monthly Wall Calendar, Elephants, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of elephants.</li></ul>",,WILLOW CREEK PRESS,11638,EA,14.23,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30853,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Tabby Cats, January to December 2022, 19764","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Furry feline friends can be found on each monthly spread.</li></ul>",,WILLOW CREEK PRESS,19764,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31396,,,<ul></ul>,,PERFECT TIMING INC,21998011866,EA,17.34,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30806,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Journey With The Orca, January to December 2022, 19115","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Beautiful and awe-inspiring photos of killer whales on each spread.</li></ul>",,WILLOW CREEK PRESS,19115,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32119,"Brown Trout Monthly Auto Wall Calendar, 12"" x 24"", Camaro, January To December 2022","Stay on top of your upcoming appointments, deadlines, events and meetings with the Brown Trout Monthly Auto Wall Calendar. Large daily blocks are ideal for flexible planning, while stylish auto photos brighten up your space.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>Special pages include a 4-month preview of the upcoming year.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Includes a variety of stunning automotive photos.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31215,"TF Publishing Scenic Monthly Wall Calendar, 12"" x 12"", Pacific Northwest Road Trip, January To December 2021","Brighten up your work space by hanging a TF Publishing Scenic Monthly Wall Calendar. Each monthly grid includes daily blocks with plenty of space for scheduling events and appointments, and full-color images add a touch of personality to your office.",<ul><li>1 page per month.</li> <li>Monthly grids include large daily blocks for scheduling.</li> <li>12 months: January to December.</li> <li>Includes a bonus 4-month view from January to April.</li> <li>Pages are securely saddle-stitched.</li></ul>,,"THE TIME FACTORY, INC.",21-1080,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30165,"Mead® Bridges Monthly Wall Calendar, 12"" x 12"", January To December 2020, ODE31710","This wall calendar from Mead showcases gorgeous bridges and surrounding scenery from all over the world. Display this calendar near your workspace to schedule important meetings, reminders and more.","<ul><li>1 month per page.</li> <li>Keep track of appointments, plans and more in the large calendar blocks.</li> <li>12 months: January to December. Comes with an additional page containing 4 grids for September to December of the previous year.</li> <li>Printed on glossy paper stock. Pages are stapled together for secure binding. </li></ul>",,"ACCO BRANDS USA, LLC",ODE3171020,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30980,"AT-A-GLANCE® Watercolors Monthly Wall Calendar, 15"" x 12"", January to December 2021, PM91-707","When you need an easy way to sort out all of your upcoming plans, try using the AT-A-GLANCE Watercolors Monthly Wall Calendar. This wall calendar offers monthly spreads and unruled daily blocks, allowing you to manage your schedule as you see fit.",<ul><li>1 month per page. Past and future months on each spread for reference.</li> <li>Unruled daily blocks allow customization.</li> <li>12 months: January to December with Julian dates.</li> <li>Twin-wire binding secures the pages together.</li> <li>Paper is designed to resist ink bleed.</li> <li>Built-in loop lets you hang it on a hook or nail.</li> <li>Watercolor imagery on each page for a beautiful look.</li></ul>,"<p>Monthly wall calendar offers a colorful addition to your desktop with a beautiful watercolor design in a different color each month. Dated planning pages range 12 months from January to December. One-page-per-month format includes unruled daily blocks (2"" x 1-7/8""), Sunday-through-Saturday scheduling, holidays, and past and future months reference. Wall calendar has wire binding and a backboard made of cardboard for easy hanging.</p>","ACCO BRANDS USA, LLC",PM91-707-21DG21,EA,14.83,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31098,"DateWorks Farmhouse 16-Month Wall Calendar, 12"" x 12"", Multicolor, September 2020 to December 2021","Great for those who want a reminder of the simplicity of country life, the DateWorks Farmhouse 16-Month Wall Calendar offers phrases about home and family on each page.","<ul><li>Monthly spreads to track meetings and other events.</li> <li>16 months: September to December of the following year.</li> <li>Stapled binding holds the pages together.</li> <li>Offers rustic, farmhouse-inspired images and wholesome phrases about the importance of family and friends.</li></ul>",,TRENDS INTERNATIONAL LLC,213057,EA,1.45,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31638,"TF Publishing Monthly Wall Calendar, 12"" x 12"", My Yearbook, Undated",Keep up to date with all you have going on when you keep a TF Publishing Monthly Wall Calendar in your home or office. The calendar is undated to allow open scheduling and features dependable saddle-stitched binding.,<ul><li>12 undated months for versatile scheduling.</li> <li>Saddle-stitched binding to hold the pages together.</li> <li>Premium paper offers a lasting look.</li></ul>,,"THE TIME FACTORY, INC.",99-1021,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32404,"Lang Monthly Wall Calendar, 10”H x 13-7/16”W, Country Welcome, January To December 2022",Stay on top of your busy schedule with help from the Lang monthly wall calendar. Each wall calendar features 12 full-color images to brighten your space.,<ul><li>1 page per month with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Linen-embossed paper stock offers durability.</li> <li>Brass hanging grommet helps prevent tearing.</li></ul>,,PERFECT TIMING INC,22991001907,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32157,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Wild & Scenic Indiana, January to December 2022, 9781975438876","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos of the state's wonderful scenery on each spread.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30139,"Mead® Lovable Pigs Monthly Wall Calendar, 12"" x 12"", January to December 2020, ODE340-10","Brighten any space with this charming calendar. The Lovable Pigs Monthly Wall Calendar is decorated with full-color photos of irresistible pigs, so cuteness cravings will be satisfied while you make your schedule.",<ul><li>1 page per month. Features a reference calendar at the bottom for long-term planning.</li> <li>12 months: January to December. Also includes a page with 4 planning grids for September through December of the previous year.</li> <li>Pages are stapled together.</li> <li>Glossy paper creates a stunning display for the images and can be easily written on with pen or pencil.</li></ul>,,"ACCO BRANDS USA, LLC",ODE340-1020,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30128,"Cambridge® Lillian Farag Monthly Wall Calendar, 15"" x 12"", Water Lilies, January To December 2020, W1326-707",This stunning Lillian Farag water lilies calendar from Cambridge is a wonderful addition to your workspace. The unruled planning blocks let you freely adjust your schedule.,"<ul><li>1 page per month. </li> <li>Unruled daily blocks allow for open scheduling. Weeks run Sunday through Saturday, and holidays are listed for simple reference.</li> <li>12 months: January to December.</li> <li>Cream-colored pages are bound with gold twin wire and feature a built-in loop for hanging.</li></ul>",,"ACCO BRANDS USA, LLC",W1326-707-20,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30289,"Willow Creek Press Scenic Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Beautiful New England, January to December 2021, 10686","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Full-color photos of the many beautiful scenes New England has to offer accompany each monthly spread.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,10686,EA,15.78,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31417,,,<ul></ul>,,PERFECT TIMING INC,21998011888,EA,15.75,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32339,"Brown Trout Monthly Inspirational Wall Calendar, 12"" x 12"", Fearless Women, January To December 2022","Keep track of your busy schedule with help from the Brown Trout Monthly Inspirational Wall Calendar. Large daily blocks offer ample writing space for appointments, reminders, events and to-do's.",<ul><li>1 page per month.</li> <li>Spacious daily blocks offer ample room to write.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos brighten your space.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31115,"TF Publishing Animals Monthly Wall Calendar, 12"" x 12"", Baby Animals, January to December 2022, 1000","Decorate your office, home or room with the adorable animals on this TF Publishing Monthly Wall Calendar. The calendar features lovely images, as well as plenty of space to accommodate your meetings, appointments and deadlines.",<ul><li>12 months: January to December.</li> <li>Includes an additional 4-month spread for January to April of the following year.</li> <li>Pages are saddle stitched together.</li> <li>Photos of adorable baby animals accompany each monthly spread.</li></ul>,,"THE TIME FACTORY, INC.",22-1000,EA,,* Baby Animals design,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30163,"Mead® Extraordinary Earth Monthly Wall Calendar, 12"" x 12"", January To December 2020, ODE31810","This wall calendar from Mead features some of nature's most extraordinary animals in stark black and white with artistic pops of color. Hang this calendar by your desk to stay on top of reminders, appointments and more.","<ul><li>1 page per month. Features a reference calendar for long-term planning.</li> <li>Use the large daily blocks to schedule events, due dates, appointments and more. </li> <li>12 months: January to December. Comes with an additional page that showcases 4 calendar grids for September to December from the previous year.</li> <li>Printed on glossy paper stock for durability. Pages are stapled together for secure binding. </li></ul>",,"ACCO BRANDS USA, LLC",ODE3181020,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
